,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life
36175,Rainbow Beach,2014-06-18 22:00:00,16.0,2.67,0.3,4.0,11.3
36176,Rainbow Beach,2014-06-18 23:00:00,16.0,5.86,0.283,3.0,11.3
36177,Rainbow Beach,2014-06-18 00:00:00,16.7,0.78,0.103,4.0,11.4
36178,Rainbow Beach,2014-06-19 01:00:00,15.8,4.79,0.282,3.0,11.1
36179,Rainbow Beach,2014-06-19 02:00:00,15.8,3.94,0.285,3.0,11.3
36180,Rainbow Beach,2014-06-19 03:00:00,15.7,7.42,0.332,4.0,11.3
36181,Rainbow Beach,2014-06-19 04:00:00,15.7,3.94,0.321,4.0,11.2
36182,Rainbow Beach,2014-06-19 05:00:00,15.7,2.9,0.29,3.0,10.8
36183,Rainbow Beach,2014-06-19 06:00:00,15.7,3.1,0.29,4.0,11.2
36184,Rainbow Beach,2014-06-19 07:00:00,15.7,3.13,0.312,3.0,11.3
36185,Rainbow Beach,2014-06-19 08:00:00,15.7,3.55,0.312,3.0,11.3
36186,Rainbow Beach,2014-06-19 09:00:00,15.8,4.08,0.283,3.0,11.3
36187,Rainbow Beach,2014-06-19 10:00:00,16.0,2.85,0.263,3.0,11.3
36188,Rainbow Beach,2014-06-19 11:00:00,16.1,3.06,0.235,4.0,11.3
36189,Rainbow Beach,2014-06-19 12:00:00,16.6,1.42,0.226,4.0,11.3
36190,Rainbow Beach,2014-06-19 13:00:00,16.8,1.67,0.213,3.0,11.3
36191,Rainbow Beach,2014-06-19 14:00:00,17.1,1.81,0.196,4.0,11.3
36192,Rainbow Beach,2014-06-19 15:00:00,17.4,1.6,0.233,4.0,11.3
36193,Rainbow Beach,2014-06-19 16:00:00,17.5,1.53,0.241,4.0,11.3
36194,Rainbow Beach,2014-06-19 17:00:00,17.5,1.41,0.254,4.0,11.3
36195,Rainbow Beach,2014-06-19 18:00:00,17.5,1.38,0.24,3.0,11.3
36196,Rainbow Beach,2014-06-19 19:00:00,17.7,1.43,0.263,3.0,11.3
36197,Rainbow Beach,2014-06-19 20:00:00,18.2,3.47,0.286,3.0,11.3
36198,Rainbow Beach,2014-06-19 21:00:00,18.1,2.39,0.273,3.0,11.3
36199,Rainbow Beach,2014-06-19 22:00:00,17.6,2.9,0.264,3.0,11.3
36200,Rainbow Beach,2014-06-19 23:00:00,17.6,1.86,0.247,3.0,11.3
36201,Rainbow Beach,2014-06-19 00:00:00,15.9,8.95,0.289,3.0,11.0
36202,Rainbow Beach,2014-06-20 01:00:00,17.4,1.68,0.212,3.0,11.3
36203,Rainbow Beach,2014-06-20 02:00:00,17.5,2.39,0.2,3.0,11.3
36204,Rainbow Beach,2014-06-20 03:00:00,17.3,2.18,0.166,4.0,11.3
36205,Rainbow Beach,2014-06-20 04:00:00,17.1,1.62,0.171,3.0,11.3
36206,Rainbow Beach,2014-06-20 05:00:00,17.2,1.94,0.169,3.0,11.3
36207,Rainbow Beach,2014-06-20 06:00:00,17.1,1.55,0.157,3.0,11.3
36208,Rainbow Beach,2014-06-20 07:00:00,17.0,0.93,0.182,3.0,11.3
36209,Rainbow Beach,2014-06-20 08:00:00,17.1,1.51,0.15,3.0,11.3
36210,Rainbow Beach,2014-06-20 09:00:00,17.2,1.22,0.152,3.0,11.3
36211,Rainbow Beach,2014-06-20 10:00:00,17.3,1.12,0.139,3.0,11.3
36212,Rainbow Beach,2014-06-20 11:00:00,17.7,1.28,0.133,3.0,11.3
36213,Rainbow Beach,2014-06-20 12:00:00,17.9,1.22,0.135,3.0,11.3
36214,Rainbow Beach,2014-06-20 14:00:00,17.8,0.93,0.139,3.0,11.2
36215,Rainbow Beach,2014-06-20 15:00:00,18.0,0.8,0.148,3.0,11.2
36216,Rainbow Beach,2014-06-20 16:00:00,18.1,0.75,0.147,3.0,11.2
36217,Rainbow Beach,2014-06-20 17:00:00,18.6,0.75,0.155,3.0,11.2
36218,Rainbow Beach,2014-06-20 18:00:00,18.4,0.74,0.18,2.0,11.3
36219,Rainbow Beach,2014-06-20 19:00:00,18.5,0.77,0.255,2.0,11.3
36220,Rainbow Beach,2014-06-20 20:00:00,19.6,1.9,0.238,3.0,11.3
36221,Rainbow Beach,2014-06-20 21:00:00,19.2,2.32,0.251,3.0,11.3
36222,Rainbow Beach,2014-06-20 22:00:00,18.2,1.42,0.267,3.0,11.2
36223,Rainbow Beach,2014-06-20 23:00:00,18.0,1.27,0.264,3.0,11.3
36224,Rainbow Beach,2014-06-20 00:00:00,17.4,1.56,0.228,3.0,11.3
36225,Rainbow Beach,2014-06-21 01:00:00,17.9,1.31,0.248,4.0,11.2
36226,Rainbow Beach,2014-06-21 02:00:00,17.9,1.33,0.263,4.0,11.2
36227,Rainbow Beach,2014-06-21 03:00:00,17.8,1.58,0.281,3.0,11.1
36228,Rainbow Beach,2014-06-21 04:00:00,17.7,1.41,0.265,3.0,11.2
36229,Rainbow Beach,2014-06-21 05:00:00,17.7,1.48,0.25,3.0,11.2
36230,Rainbow Beach,2014-06-21 06:00:00,17.6,1.4,0.251,3.0,11.2
36231,Rainbow Beach,2014-06-21 07:00:00,17.6,1.6,0.213,3.0,11.0
36232,Rainbow Beach,2014-06-21 08:00:00,17.7,1.2,0.209,3.0,11.1
36233,Rainbow Beach,2014-06-21 09:00:00,18.0,2.69,0.199,4.0,11.2
36234,Rainbow Beach,2014-06-21 10:00:00,18.1,2.04,0.203,4.0,11.2
36235,Rainbow Beach,2014-06-21 11:00:00,18.1,1.47,0.178,3.0,11.2
36236,Rainbow Beach,2014-06-21 12:00:00,18.4,0.96,0.181,3.0,11.2
36237,Rainbow Beach,2014-06-21 13:00:00,18.6,0.87,0.174,3.0,11.2
36238,Rainbow Beach,2014-06-21 14:00:00,18.8,1.27,0.166,3.0,11.2
36239,Rainbow Beach,2014-06-21 15:00:00,19.0,1.19,0.176,3.0,11.2
36240,Rainbow Beach,2014-06-21 16:00:00,18.8,0.99,0.16,3.0,11.2
36241,Rainbow Beach,2014-06-21 17:00:00,18.7,1.11,0.173,3.0,11.2
36242,Rainbow Beach,2014-06-21 20:00:00,18.6,1.19,0.181,3.0,11.2
36243,Rainbow Beach,2014-06-21 21:00:00,18.2,0.91,0.229,3.0,11.2
36244,Rainbow Beach,2014-06-21 22:00:00,18.2,0.95,0.215,3.0,11.2
36245,Rainbow Beach,2014-06-21 23:00:00,18.0,0.83,0.181,3.0,11.2
36246,Rainbow Beach,2014-06-21 00:00:00,18.0,1.12,0.26,3.0,11.3
36247,Rainbow Beach,2014-06-22 01:00:00,17.9,0.81,0.139,4.0,11.2
36248,Rainbow Beach,2014-06-22 02:00:00,17.9,0.72,0.124,4.0,11.2
36249,Rainbow Beach,2014-06-22 03:00:00,17.8,0.77,0.154,4.0,11.2
36250,Rainbow Beach,2014-06-22 04:00:00,17.8,0.81,0.159,4.0,11.2
36251,Rainbow Beach,2014-06-22 05:00:00,17.8,0.73,0.158,2.0,11.2
36252,Rainbow Beach,2014-06-22 06:00:00,17.8,0.7,0.168,2.0,11.2
36253,Rainbow Beach,2014-06-22 07:00:00,17.8,0.79,0.168,3.0,11.2
36254,Rainbow Beach,2014-06-22 08:00:00,18.0,1.02,0.143,2.0,11.2
36255,Rainbow Beach,2014-06-22 09:00:00,18.2,1.06,0.138,4.0,11.2
36256,Rainbow Beach,2014-06-22 10:00:00,18.5,1.07,0.128,4.0,11.2
36257,Rainbow Beach,2014-06-22 11:00:00,18.6,0.97,0.108,4.0,11.2
36258,Rainbow Beach,2014-06-22 12:00:00,18.7,0.54,0.152,2.0,11.2
36259,Rainbow Beach,2014-06-22 13:00:00,18.9,0.54,0.21,2.0,11.2
36260,Rainbow Beach,2014-06-22 14:00:00,19.3,0.7,0.222,2.0,11.2
36261,Rainbow Beach,2014-06-22 15:00:00,20.0,0.93,0.208,2.0,11.2
36262,Rainbow Beach,2014-06-22 16:00:00,20.1,0.94,0.23,3.0,11.2
36263,Rainbow Beach,2014-06-22 17:00:00,20.4,1.01,0.211,2.0,11.2
36264,Rainbow Beach,2014-06-22 18:00:00,20.5,1.1,0.189,2.0,11.2
36265,Rainbow Beach,2014-06-22 19:00:00,20.4,1.06,0.178,2.0,11.2
36266,Rainbow Beach,2014-06-22 20:00:00,20.3,1.04,0.187,3.0,11.2
36267,Rainbow Beach,2014-06-22 21:00:00,20.4,1.35,0.194,2.0,11.2
36268,Rainbow Beach,2014-06-22 22:00:00,20.4,1.38,0.196,2.0,11.2
36269,Rainbow Beach,2014-06-22 23:00:00,20.3,1.69,0.161,2.0,11.2
36270,Rainbow Beach,2014-06-22 00:00:00,18.0,0.91,0.156,2.0,11.2
36271,Rainbow Beach,2014-06-23 01:00:00,19.5,0.87,0.148,2.0,11.2
36272,Rainbow Beach,2014-06-23 02:00:00,19.3,0.81,0.151,6.0,11.2
36273,Rainbow Beach,2014-06-23 03:00:00,19.3,0.75,0.131,6.0,11.2
36274,Rainbow Beach,2014-06-23 04:00:00,19.3,0.87,0.167,2.0,11.2
36275,Rainbow Beach,2014-06-23 05:00:00,19.4,1.07,0.173,2.0,11.2
36276,Rainbow Beach,2014-06-23 07:00:00,19.3,1.0,0.155,2.0,11.2
36277,Rainbow Beach,2014-06-23 08:00:00,19.2,1.21,0.147,3.0,11.2
36278,Rainbow Beach,2014-06-23 09:00:00,19.1,1.47,0.146,2.0,11.2
36279,Rainbow Beach,2014-06-23 10:00:00,19.0,0.83,0.126,2.0,11.1
36280,Rainbow Beach,2014-06-23 11:00:00,19.0,0.57,0.105,2.0,11.1
36281,Rainbow Beach,2014-06-23 12:00:00,19.1,0.53,0.106,4.0,11.1
36282,Rainbow Beach,2014-06-23 13:00:00,19.4,0.49,0.129,2.0,11.1
36283,Rainbow Beach,2014-06-23 14:00:00,19.6,0.5,0.109,4.0,11.1
36284,Rainbow Beach,2014-06-23 15:00:00,19.8,0.48,0.103,4.0,11.1
36285,Rainbow Beach,2014-06-23 16:00:00,19.9,0.43,0.112,4.0,11.1
36286,Rainbow Beach,2014-06-23 18:00:00,20.5,0.55,0.121,3.0,11.1
36287,Rainbow Beach,2014-06-23 20:00:00,20.1,0.65,0.131,6.0,11.1
36288,Rainbow Beach,2014-06-23 21:00:00,19.9,0.61,0.124,6.0,11.1
36289,Rainbow Beach,2014-06-23 22:00:00,19.5,0.53,0.12,5.0,11.1
36290,Rainbow Beach,2014-06-23 23:00:00,19.8,0.53,0.114,5.0,11.1
36291,Rainbow Beach,2014-06-23 00:00:00,19.7,1.02,0.162,2.0,11.2
36292,Rainbow Beach,2014-06-24 01:00:00,19.4,0.56,0.096,7.0,11.1
36293,Rainbow Beach,2014-06-24 02:00:00,19.4,0.61,0.097,7.0,11.1
36294,Rainbow Beach,2014-06-24 03:00:00,19.4,0.67,0.099,6.0,11.1
36295,Rainbow Beach,2014-06-24 04:00:00,19.5,0.63,0.095,5.0,11.1
36296,Rainbow Beach,2014-06-24 05:00:00,19.6,0.53,0.092,5.0,11.1
36297,Rainbow Beach,2014-06-24 06:00:00,19.6,0.51,0.086,3.0,11.1
36298,Rainbow Beach,2014-06-24 07:00:00,19.6,0.52,0.088,2.0,11.1
36299,Rainbow Beach,2014-06-24 08:00:00,19.6,0.64,0.085,2.0,11.1
36300,Rainbow Beach,2014-06-24 09:00:00,19.5,0.71,0.08,3.0,11.1
36301,Rainbow Beach,2014-06-24 10:00:00,19.4,0.62,0.078,3.0,11.1
36302,Rainbow Beach,2014-06-24 11:00:00,19.4,0.47,0.085,4.0,11.1
36303,Rainbow Beach,2014-06-24 12:00:00,19.8,0.46,0.09,4.0,11.1
36304,Rainbow Beach,2014-06-24 13:00:00,20.0,0.54,0.129,3.0,11.1
36305,Rainbow Beach,2014-06-24 14:00:00,20.3,0.64,0.153,2.0,11.1
36306,Rainbow Beach,2014-06-24 15:00:00,20.7,0.67,0.159,2.0,11.1
36307,Rainbow Beach,2014-06-24 16:00:00,21.4,0.69,0.132,4.0,11.1
36308,Rainbow Beach,2014-06-24 17:00:00,21.5,0.8,0.117,4.0,11.1
36309,Rainbow Beach,2014-06-24 18:00:00,21.2,0.71,0.11,3.0,11.1
36310,Rainbow Beach,2014-06-24 19:00:00,20.8,0.59,0.114,4.0,11.1
36311,Rainbow Beach,2014-06-24 20:00:00,21.0,0.64,0.117,3.0,11.1
36312,Rainbow Beach,2014-06-24 22:00:00,20.8,0.54,0.105,4.0,11.1
36313,Rainbow Beach,2014-06-24 23:00:00,20.6,0.53,0.11,9.0,11.1
36314,Rainbow Beach,2014-06-24 00:00:00,19.7,0.61,0.096,2.0,11.1
36315,Rainbow Beach,2014-06-25 01:00:00,20.5,0.53,0.1,7.0,11.0
36316,Rainbow Beach,2014-06-25 02:00:00,20.5,0.52,0.102,6.0,11.1
36317,Rainbow Beach,2014-06-25 03:00:00,20.3,0.46,0.145,2.0,11.1
36318,Rainbow Beach,2014-06-25 04:00:00,20.2,0.49,0.267,2.0,11.1
36319,Rainbow Beach,2014-06-25 05:00:00,20.1,0.59,0.259,3.0,11.1
36320,Rainbow Beach,2014-06-25 06:00:00,20.0,0.82,0.244,3.0,11.1
36321,Rainbow Beach,2014-06-25 07:00:00,19.9,0.85,0.256,3.0,11.1
36322,Rainbow Beach,2014-06-25 08:00:00,19.9,1.19,0.274,3.0,11.1
36323,Rainbow Beach,2014-06-25 10:00:00,20.0,0.8,0.268,3.0,11.1
36324,Rainbow Beach,2014-06-25 11:00:00,20.1,0.85,0.255,3.0,11.0
36325,Rainbow Beach,2014-06-25 13:00:00,20.2,0.89,0.244,3.0,11.0
36326,Rainbow Beach,2014-06-25 14:00:00,20.4,0.99,0.22,3.0,11.0
36327,Rainbow Beach,2014-06-25 15:00:00,20.5,1.49,0.311,3.0,11.0
36328,Rainbow Beach,2014-06-25 16:00:00,20.4,2.29,0.344,4.0,11.0
36329,Rainbow Beach,2014-06-25 17:00:00,20.1,2.01,0.394,3.0,11.0
36330,Rainbow Beach,2014-06-25 18:00:00,20.0,2.06,0.39,4.0,11.0
36331,Rainbow Beach,2014-06-25 19:00:00,19.9,1.9,0.372,4.0,11.0
36332,Rainbow Beach,2014-06-25 20:00:00,19.8,1.99,0.369,4.0,11.0
36333,Rainbow Beach,2014-06-25 21:00:00,19.7,2.49,0.348,4.0,11.0
36334,Rainbow Beach,2014-06-25 22:00:00,19.6,2.35,0.32,4.0,11.0
36335,Rainbow Beach,2014-06-25 23:00:00,19.5,2.03,0.302,4.0,11.0
36336,Rainbow Beach,2014-06-25 00:00:00,20.6,0.51,0.105,2.0,11.1
36337,Rainbow Beach,2014-06-26 01:00:00,19.5,2.66,0.263,5.0,11.0
36338,Rainbow Beach,2014-06-26 02:00:00,19.4,2.4,0.254,4.0,11.0
36339,Rainbow Beach,2014-06-26 03:00:00,19.4,2.81,0.254,4.0,11.0
36340,Rainbow Beach,2014-06-26 04:00:00,19.3,2.44,0.281,4.0,11.0
36341,Rainbow Beach,2014-06-26 05:00:00,19.0,2.46,0.27,4.0,11.0
36342,Rainbow Beach,2014-06-26 06:00:00,19.0,2.51,0.272,4.0,11.0
36343,Rainbow Beach,2014-06-26 07:00:00,18.9,2.07,0.26,5.0,11.0
36344,Rainbow Beach,2014-06-26 08:00:00,18.9,2.02,0.275,4.0,11.0
36345,Rainbow Beach,2014-06-26 09:00:00,18.9,1.86,0.289,5.0,11.0
36346,Rainbow Beach,2014-06-26 10:00:00,19.0,1.95,0.27,4.0,11.0
36347,Rainbow Beach,2014-06-26 12:00:00,19.3,2.16,0.255,4.0,11.0
36348,Rainbow Beach,2014-06-26 13:00:00,19.7,1.69,0.263,4.0,11.0
36349,Rainbow Beach,2014-06-26 14:00:00,19.9,1.96,0.239,4.0,11.0
36350,Rainbow Beach,2014-06-26 15:00:00,20.2,1.67,0.235,4.0,11.0
36351,Rainbow Beach,2014-06-26 16:00:00,20.5,2.1,0.227,4.0,11.0
36352,Rainbow Beach,2014-06-26 17:00:00,20.6,2.1,0.247,4.0,11.0
36353,Rainbow Beach,2014-06-26 18:00:00,20.9,2.75,0.228,4.0,11.0
36354,Rainbow Beach,2014-06-26 19:00:00,20.9,2.52,0.234,4.0,11.0
36355,Rainbow Beach,2014-06-26 20:00:00,20.7,2.04,0.23,4.0,11.0
36356,Rainbow Beach,2014-06-26 21:00:00,20.6,2.67,0.214,3.0,11.0
36357,Rainbow Beach,2014-06-26 22:00:00,20.5,2.55,0.234,3.0,11.0
36358,Rainbow Beach,2014-06-26 23:00:00,20.4,2.33,0.219,3.0,11.0
36359,Rainbow Beach,2014-06-26 00:00:00,19.5,2.64,0.289,4.0,11.0
36360,Rainbow Beach,2014-06-27 01:00:00,20.0,2.15,0.202,4.0,11.0
36361,Rainbow Beach,2014-06-27 02:00:00,19.5,1.85,0.209,4.0,11.0
36362,Rainbow Beach,2014-06-27 03:00:00,19.5,1.17,0.195,3.0,11.0
36363,Rainbow Beach,2014-06-27 04:00:00,19.5,1.06,0.206,2.0,11.0
36364,Rainbow Beach,2014-06-27 05:00:00,19.5,0.99,0.198,4.0,11.0
36365,Rainbow Beach,2014-06-27 06:00:00,19.4,0.95,0.183,4.0,11.0
36366,Rainbow Beach,2014-06-27 07:00:00,19.4,0.93,0.185,3.0,11.0
36367,Rainbow Beach,2014-06-27 08:00:00,19.4,0.86,0.191,3.0,11.0
36368,Rainbow Beach,2014-06-27 09:00:00,19.6,0.76,0.179,3.0,11.0
36369,Rainbow Beach,2014-06-27 10:00:00,19.8,0.75,0.175,3.0,11.0
36370,Rainbow Beach,2014-06-27 11:00:00,20.3,0.67,0.17,3.0,11.0
36371,Rainbow Beach,2014-06-27 12:00:00,20.6,0.73,0.177,3.0,11.0
36372,Rainbow Beach,2014-06-27 13:00:00,21.0,0.7,0.166,2.0,11.0
36373,Rainbow Beach,2014-06-27 14:00:00,21.4,0.99,0.163,2.0,11.0
36374,Rainbow Beach,2014-06-27 15:00:00,22.6,1.95,0.157,3.0,11.0
36375,Rainbow Beach,2014-06-27 16:00:00,21.8,0.9,0.145,3.0,11.0
36376,Rainbow Beach,2014-06-27 17:00:00,21.6,0.81,0.14,4.0,10.6
36377,Rainbow Beach,2014-06-27 18:00:00,21.0,0.74,0.153,3.0,9.7
36378,Rainbow Beach,2014-06-27 19:00:00,20.6,0.81,0.129,3.0,10.4
36379,Rainbow Beach,2014-06-27 20:00:00,20.1,0.76,0.132,3.0,10.9
36380,Rainbow Beach,2014-06-27 21:00:00,19.8,0.7,0.132,4.0,10.9
36381,Rainbow Beach,2014-06-27 22:00:00,19.5,0.65,0.134,10.0,10.9
36382,Rainbow Beach,2014-06-27 23:00:00,19.4,0.69,0.123,3.0,11.0
36383,Rainbow Beach,2014-06-27 00:00:00,20.2,2.48,0.21,4.0,11.0
36384,Rainbow Beach,2014-06-28 01:00:00,19.2,0.62,0.105,8.0,10.8
36385,Rainbow Beach,2014-06-28 02:00:00,19.1,0.69,0.121,7.0,10.7
36386,Rainbow Beach,2014-06-28 03:00:00,19.1,0.71,0.114,4.0,10.8
36387,Rainbow Beach,2014-06-28 04:00:00,19.0,0.65,0.111,5.0,10.8
36388,Rainbow Beach,2014-06-28 05:00:00,19.0,0.62,0.1,4.0,10.9
36389,Rainbow Beach,2014-06-28 06:00:00,19.0,0.58,0.094,4.0,10.9
36390,Rainbow Beach,2014-06-28 07:00:00,19.0,0.61,0.09,4.0,10.9
36391,Rainbow Beach,2014-06-28 08:00:00,19.0,0.67,0.091,3.0,10.0
36392,Rainbow Beach,2014-06-28 09:00:00,19.1,0.65,0.093,4.0,10.9
36393,Rainbow Beach,2014-06-28 10:00:00,19.1,0.57,0.105,8.0,10.9
36394,Rainbow Beach,2014-06-28 12:00:00,19.2,0.59,0.131,3.0,10.9
36395,Rainbow Beach,2014-06-28 13:00:00,19.4,0.7,0.127,4.0,10.9
36396,Rainbow Beach,2014-06-28 15:00:00,19.3,0.71,0.149,3.0,10.9
36397,Rainbow Beach,2014-06-28 16:00:00,19.4,0.74,0.133,10.0,10.3
36398,Rainbow Beach,2014-06-28 17:00:00,19.2,0.78,0.116,3.0,8.9
36399,Rainbow Beach,2014-06-28 18:00:00,19.1,0.78,0.127,4.0,10.7
36400,Rainbow Beach,2014-06-28 19:00:00,18.9,0.86,0.146,5.0,10.3
36401,Rainbow Beach,2014-06-28 20:00:00,18.8,0.71,0.122,4.0,10.0
36402,Rainbow Beach,2014-06-28 21:00:00,18.6,0.71,0.107,6.0,10.1
36403,Rainbow Beach,2014-06-28 22:00:00,18.6,0.72,0.109,5.0,10.8
36404,Rainbow Beach,2014-06-28 23:00:00,18.6,0.71,0.114,9.0,10.6
36405,Rainbow Beach,2014-06-28 00:00:00,19.2,0.62,0.117,8.0,10.8
36406,Rainbow Beach,2014-06-29 01:00:00,18.3,0.76,0.101,7.0,10.8
36407,Rainbow Beach,2014-06-29 02:00:00,18.2,0.75,0.097,6.0,10.8
36408,Rainbow Beach,2014-06-29 03:00:00,18.1,0.66,0.092,6.0,10.0
36409,Rainbow Beach,2014-06-29 04:00:00,18.1,0.67,0.091,5.0,10.1
36410,Rainbow Beach,2014-06-29 05:00:00,18.1,0.68,0.085,5.0,10.4
36411,Rainbow Beach,2014-06-29 06:00:00,18.0,0.64,0.092,3.0,9.6
36412,Rainbow Beach,2014-06-29 07:00:00,18.0,0.62,0.09,3.0,10.8
36413,Rainbow Beach,2014-06-29 08:00:00,17.9,0.75,0.085,4.0,10.9
36414,Rainbow Beach,2014-06-29 09:00:00,17.9,0.64,0.081,4.0,10.9
36415,Rainbow Beach,2014-06-29 10:00:00,17.8,0.58,0.08,3.0,10.9
36416,Rainbow Beach,2014-06-29 11:00:00,17.8,0.74,0.096,10.0,10.9
36417,Rainbow Beach,2014-06-29 12:00:00,17.9,0.7,0.105,4.0,10.9
36418,Rainbow Beach,2014-06-29 13:00:00,17.8,0.95,0.143,3.0,10.9
36419,Rainbow Beach,2014-06-29 14:00:00,17.5,0.87,0.141,2.0,10.0
36420,Rainbow Beach,2014-06-29 15:00:00,17.9,0.87,0.147,4.0,10.9
36421,Rainbow Beach,2014-06-29 16:00:00,17.6,1.31,0.143,3.0,10.6
36422,Rainbow Beach,2014-06-29 17:00:00,17.6,0.93,0.159,3.0,10.8
36423,Rainbow Beach,2014-06-29 18:00:00,17.1,1.04,0.146,4.0,10.9
36424,Rainbow Beach,2014-06-29 19:00:00,17.0,0.86,0.137,7.0,10.9
36425,Rainbow Beach,2014-06-29 20:00:00,17.2,0.86,0.122,5.0,10.9
36426,Rainbow Beach,2014-06-29 21:00:00,16.7,0.84,0.115,4.0,10.2
36427,Rainbow Beach,2014-06-29 22:00:00,16.0,0.77,0.097,4.0,10.9
36428,Rainbow Beach,2014-06-29 23:00:00,15.8,0.69,0.094,4.0,10.8
36429,Rainbow Beach,2014-06-29 00:00:00,18.5,0.72,0.109,4.0,10.9
36430,Rainbow Beach,2014-06-30 01:00:00,15.6,0.68,0.083,8.0,10.3
36431,Rainbow Beach,2014-06-30 02:00:00,15.5,0.69,0.092,7.0,10.7
36432,Rainbow Beach,2014-06-30 03:00:00,15.4,0.72,0.087,6.0,10.4
36433,Rainbow Beach,2014-06-30 04:00:00,15.2,0.78,0.089,5.0,10.3
36434,Rainbow Beach,2014-06-30 05:00:00,15.1,0.73,0.077,5.0,9.1
36435,Rainbow Beach,2014-06-30 06:00:00,15.1,0.77,0.08,5.0,10.6
36436,Rainbow Beach,2014-06-30 07:00:00,15.1,0.85,0.093,6.0,10.6
36437,Rainbow Beach,2014-06-30 08:00:00,15.2,0.76,0.102,4.0,10.3
36438,Rainbow Beach,2014-06-30 09:00:00,15.2,0.89,0.101,4.0,9.1
36439,Rainbow Beach,2014-06-30 10:00:00,15.3,0.84,0.092,4.0,10.7
36440,Rainbow Beach,2014-06-30 11:00:00,15.2,0.89,0.097,4.0,10.2
36441,Rainbow Beach,2014-06-30 12:00:00,15.3,0.88,0.104,3.0,10.8
36442,Rainbow Beach,2014-06-30 13:00:00,15.3,1.16,0.103,4.0,10.8
36443,Rainbow Beach,2014-06-30 14:00:00,15.3,0.78,0.1,4.0,10.8
36444,Rainbow Beach,2014-06-30 15:00:00,15.3,1.04,0.095,4.0,9.2
36445,Rainbow Beach,2014-06-30 16:00:00,15.1,0.89,0.104,4.0,10.8
36446,Rainbow Beach,2014-06-30 17:00:00,15.1,1.15,0.104,4.0,9.5
36447,Rainbow Beach,2014-06-30 18:00:00,14.8,0.94,0.098,3.0,10.8
36448,Rainbow Beach,2014-06-30 19:00:00,14.7,0.81,0.101,7.0,10.8
36449,Rainbow Beach,2014-06-30 20:00:00,14.4,0.88,0.163,2.0,10.8
36450,Rainbow Beach,2014-06-30 21:00:00,14.4,0.8,0.168,2.0,10.6
36451,Rainbow Beach,2014-06-30 22:00:00,14.5,0.82,0.174,3.0,10.8
36452,Rainbow Beach,2014-06-30 23:00:00,14.6,1.4,0.352,3.0,10.7
36453,Rainbow Beach,2014-06-30 00:00:00,15.7,0.71,0.092,3.0,10.2
36454,Rainbow Beach,2014-07-01 01:00:00,14.7,2.13,0.222,3.0,10.7
36455,Rainbow Beach,2014-07-01 02:00:00,14.8,2.35,0.17,3.0,10.7
36456,Rainbow Beach,2014-07-01 03:00:00,14.9,1.85,0.183,3.0,10.8
36457,Rainbow Beach,2014-07-01 04:00:00,15.0,1.82,0.176,4.0,10.8
36458,Rainbow Beach,2014-07-01 06:00:00,15.0,1.87,0.129,3.0,10.7
36459,Rainbow Beach,2014-07-01 07:00:00,15.1,1.5,0.111,4.0,10.7
36460,Rainbow Beach,2014-07-01 08:00:00,15.3,1.6,0.108,4.0,10.7
36461,Rainbow Beach,2014-07-01 09:00:00,15.6,1.78,0.115,4.0,10.7
36462,Rainbow Beach,2014-07-01 10:00:00,15.9,1.44,0.12,4.0,10.7
36463,Rainbow Beach,2014-07-01 11:00:00,16.4,1.59,0.107,3.0,10.5
36464,Rainbow Beach,2014-07-01 21:00:00,16.9,1.63,0.107,3.0,10.7
36465,Rainbow Beach,2014-07-01 23:00:00,16.7,0.89,0.092,3.0,10.7
36466,Rainbow Beach,2014-07-01 00:00:00,14.7,2.01,0.306,4.0,10.0
36467,Rainbow Beach,2014-07-02 01:00:00,16.2,1.29,0.089,4.0,10.7
36468,Rainbow Beach,2014-07-02 02:00:00,16.0,1.04,0.084,7.0,10.7
36469,Rainbow Beach,2014-07-02 03:00:00,15.9,0.99,0.081,6.0,10.7
36470,Rainbow Beach,2014-07-02 04:00:00,15.8,1.08,0.081,5.0,10.7
36471,Rainbow Beach,2014-07-02 05:00:00,15.8,0.81,0.084,9.0,10.7
36472,Rainbow Beach,2014-07-02 06:00:00,15.9,0.72,0.076,4.0,10.7
36473,Rainbow Beach,2014-07-02 07:00:00,15.9,0.78,0.075,4.0,10.7
36474,Rainbow Beach,2014-07-02 08:00:00,15.9,0.74,0.092,6.0,10.7
36475,Rainbow Beach,2014-07-02 09:00:00,16.1,0.73,0.116,3.0,9.7
36476,Rainbow Beach,2014-07-02 10:00:00,16.2,0.73,0.138,3.0,9.8
36477,Rainbow Beach,2014-07-02 11:00:00,16.4,0.71,0.133,2.0,9.8
36478,Rainbow Beach,2014-07-02 12:00:00,16.7,0.63,0.139,2.0,10.7
36479,Rainbow Beach,2014-07-02 13:00:00,16.7,0.66,0.151,3.0,10.7
36480,Rainbow Beach,2014-07-02 14:00:00,16.9,0.65,0.172,5.0,10.6
36481,Rainbow Beach,2014-07-02 15:00:00,16.8,1.04,0.312,3.0,10.7
36482,Rainbow Beach,2014-07-02 16:00:00,16.6,1.57,0.354,3.0,10.7
36483,Rainbow Beach,2014-07-02 17:00:00,16.6,1.79,0.33,3.0,10.6
36484,Rainbow Beach,2014-07-02 18:00:00,16.5,2.02,0.356,4.0,10.6
