County,Date,avg_pos_cases_per_week,new_deaths,new_deaths_in_2_weeks
Bayfield,2020-08-21,1.14,0,0.0
Kenosha,2020-08-21,15.71,1,0.0
Iowa,2020-08-21,1.57,0,0.0
Marinette,2020-08-21,10.43,1,1.0
Pepin,2020-08-21,0.43,0,0.0
Richland,2020-08-21,0.57,0,0.0
Ozaukee,2020-08-21,10.71,0,0.0
Washington,2020-08-21,32.86,1,0.0
Ashland,2020-08-21,0.0,0,0.0
Waukesha,2020-08-21,70.43,0,1.0
Rock,2020-08-21,11.0,0,1.0
Marquette,2020-08-21,0.14,0,0.0
Adams,2020-08-21,0.71,0,0.0
Clark,2020-08-21,4.0,0,0.0
Lincoln,2020-08-21,0.14,0,0.0
Kewaunee,2020-08-21,2.0,0,0.0
Grant,2020-08-21,3.86,0,0.0
Florence,2020-08-21,0.29,0,0.0
Eau Claire,2020-08-21,7.57,2,0.0
Monroe,2020-08-21,2.29,0,0.0
Oconto,2020-08-21,9.14,0,1.0
Portage,2020-08-21,6.86,0,0.0
Milwaukee,2020-08-21,167.29,4,5.0
Marathon,2020-08-21,4.43,0,0.0
Manitowoc,2020-08-21,8.57,0,0.0
Trempealeau,2020-08-21,4.14,0,0.0
Walworth,2020-08-21,17.71,0,0.0
Washburn,2020-08-21,1.0,0,0.0
Crawford,2020-08-21,1.43,0,0.0
Columbia,2020-08-21,4.57,0,0.0
Chippewa,2020-08-21,4.0,0,0.0
Burnett,2020-08-21,0.86,0,0.0
Lafayette,2020-08-21,1.29,0,0.0
La Crosse,2020-08-21,10.43,0,0.0
Juneau,2020-08-21,2.29,0,0.0
Fond du Lac,2020-08-21,22.71,1,2.0
Forest,2020-08-21,0.57,0,0.0
Jefferson,2020-08-21,15.57,0,0.0
Menominee,2020-08-21,0.29,0,0.0
Polk,2020-08-21,1.86,0,0.0
Price,2020-08-21,0.0,0,0.0
Racine,2020-08-21,23.57,0,0.0
Pierce,2020-08-21,4.57,0,0.0
Shawano,2020-08-21,2.29,0,0.0
Sheboygan,2020-08-21,13.71,0,0.0
Waushara,2020-08-21,0.86,0,0.0
Vilas,2020-08-21,2.29,0,0.0
Dodge,2020-08-21,11.57,0,1.0
Sauk,2020-08-21,9.29,0,0.0
Vernon,2020-08-21,2.29,0,0.0
Wood,2020-08-21,5.57,0,0.0
Winnebago,2020-08-21,12.86,1,0.0
Winnebago,2020-08-22,12.0,0,0.0
Wood,2020-08-22,5.43,0,0.0
Vernon,2020-08-22,1.86,0,0.0
Sauk,2020-08-22,10.71,0,0.0
Dodge,2020-08-22,11.29,0,0.0
Vilas,2020-08-22,2.14,0,0.0
Waushara,2020-08-22,0.71,0,0.0
Sheboygan,2020-08-22,13.29,0,0.0
Shawano,2020-08-22,2.14,0,0.0
Pierce,2020-08-22,4.14,0,0.0
Racine,2020-08-22,24.71,0,0.0
Price,2020-08-22,0.0,0,0.0
Polk,2020-08-22,1.57,0,0.0
Menominee,2020-08-22,0.29,0,0.0
Jefferson,2020-08-22,14.29,0,0.0
Forest,2020-08-22,0.43,0,0.0
Fond du Lac,2020-08-22,22.71,0,0.0
Juneau,2020-08-22,2.57,0,0.0
La Crosse,2020-08-22,9.57,0,0.0
Lafayette,2020-08-22,1.43,0,0.0
Burnett,2020-08-22,0.86,0,0.0
Richland,2020-08-22,0.71,0,0.0
Chippewa,2020-08-22,3.86,0,0.0
Columbia,2020-08-22,5.43,0,0.0
Crawford,2020-08-22,1.29,0,0.0
Washburn,2020-08-22,0.86,0,0.0
Walworth,2020-08-22,14.57,0,0.0
Trempealeau,2020-08-22,4.29,0,0.0
Manitowoc,2020-08-22,8.29,0,0.0
Marathon,2020-08-22,4.86,0,0.0
Milwaukee,2020-08-22,157.57,0,0.0
Portage,2020-08-22,6.0,0,0.0
Oconto,2020-08-22,9.29,0,0.0
Monroe,2020-08-22,2.86,0,0.0
Eau Claire,2020-08-22,9.29,0,0.0
Florence,2020-08-22,0.29,0,0.0
Grant,2020-08-22,3.43,0,0.0
Kewaunee,2020-08-22,1.86,0,0.0
Lincoln,2020-08-22,0.29,0,0.0
Clark,2020-08-22,4.43,0,0.0
Adams,2020-08-22,0.86,0,0.0
Rock,2020-08-22,11.86,0,0.0
Waukesha,2020-08-22,62.43,0,0.0
Ashland,2020-08-22,0.14,0,0.0
Washington,2020-08-22,28.43,0,0.0
Pepin,2020-08-22,0.14,0,0.0
Marquette,2020-08-22,0.0,0,0.0
Ozaukee,2020-08-22,11.0,0,0.0
Marinette,2020-08-22,9.71,0,0.0
Iowa,2020-08-22,1.57,0,0.0
Kenosha,2020-08-22,14.71,0,0.0
Dane,2020-08-22,34.29,0,0.0
Bayfield,2020-08-22,0.86,0,0.0
Door,2020-08-22,1.57,0,0.0
Green,2020-08-22,5.43,0,0.0
Green Lake,2020-08-22,2.0,0,0.0
Langlade,2020-08-22,0.29,0,0.0
Jackson,2020-08-22,1.71,0,0.0
Oneida,2020-08-22,2.14,0,0.0
Outagamie,2020-08-22,24.29,0,0.0
Rusk,2020-08-22,0.14,0,0.0
Iron,2020-08-22,4.0,0,0.0
Douglas,2020-08-22,2.43,0,0.0
Dunn,2020-08-22,2.43,0,0.0
Buffalo,2020-08-22,0.71,0,0.0
Brown,2020-08-22,66.57,0,0.0
Waupaca,2020-08-22,9.57,0,0.0
St. Croix,2020-08-22,7.86,0,0.0
Barron,2020-08-22,4.71,0,0.0
Calumet,2020-08-22,6.43,0,0.0
Taylor,2020-08-22,0.57,0,0.0
Sawyer,2020-08-22,4.86,0,0.0
Sawyer,2020-08-23,4.57,0,0.0
Taylor,2020-08-23,0.86,0,0.0
Calumet,2020-08-23,7.0,0,0.0
Barron,2020-08-23,4.57,0,0.0
Waupaca,2020-08-23,9.0,0,0.0
Brown,2020-08-23,68.0,0,0.0
Buffalo,2020-08-23,1.0,0,0.0
Burnett,2020-08-23,0.71,0,0.0
Dunn,2020-08-23,2.43,0,0.0
Douglas,2020-08-23,2.43,0,0.0
Iron,2020-08-23,3.71,0,0.0
Rusk,2020-08-23,0.14,0,0.0
Outagamie,2020-08-23,26.43,0,0.0
Oneida,2020-08-23,2.14,0,0.0
Jackson,2020-08-23,1.71,0,0.0
Langlade,2020-08-23,0.29,0,0.0
Lincoln,2020-08-23,0.29,0,0.0
Green Lake,2020-08-23,2.86,0,0.0
Green,2020-08-23,4.57,0,0.0
Door,2020-08-23,1.29,0,0.0
Dodge,2020-08-23,12.57,0,0.0
Bayfield,2020-08-23,0.57,0,0.0
Dane,2020-08-23,34.86,0,0.0
Kenosha,2020-08-23,13.43,0,0.0
Iowa,2020-08-23,1.71,0,0.0
Marinette,2020-08-23,9.14,0,0.0
Ozaukee,2020-08-23,10.86,0,0.0
Marquette,2020-08-23,0.0,0,0.0
Pepin,2020-08-23,0.14,0,0.0
Washington,2020-08-23,28.71,0,0.0
Ashland,2020-08-23,0.14,0,0.0
Waukesha,2020-08-23,63.57,0,0.0
Rock,2020-08-23,12.0,0,0.0
Adams,2020-08-23,0.86,0,0.0
Clark,2020-08-23,4.29,0,0.0
Kewaunee,2020-08-23,1.86,0,0.0
Grant,2020-08-23,3.29,0,0.0
Forest,2020-08-23,0.57,0,0.0
Florence,2020-08-23,0.71,0,0.0
Eau Claire,2020-08-23,8.71,0,0.0
Oconto,2020-08-23,9.14,0,0.0
Portage,2020-08-23,6.43,0,0.0
Milwaukee,2020-08-23,146.14,0,0.0
Monroe,2020-08-23,2.86,0,0.0
Marathon,2020-08-23,4.43,0,0.0
Manitowoc,2020-08-23,8.14,0,0.0
Trempealeau,2020-08-23,4.29,0,0.0
Walworth,2020-08-23,14.29,0,0.0
Washburn,2020-08-23,1.0,0,0.0
St. Croix,2020-08-23,6.86,0,0.0
Crawford,2020-08-23,0.86,0,0.0
Columbia,2020-08-23,6.29,0,0.0
Chippewa,2020-08-23,3.43,0,0.0
Richland,2020-08-23,0.71,0,0.0
Lafayette,2020-08-23,1.43,0,0.0
La Crosse,2020-08-23,10.43,0,0.0
Juneau,2020-08-23,2.86,0,0.0
Fond du Lac,2020-08-23,25.29,0,0.0
Jefferson,2020-08-23,13.0,0,0.0
Menominee,2020-08-23,0.29,0,0.0
Price,2020-08-23,0.0,0,0.0
Racine,2020-08-23,23.0,0,0.0
Pierce,2020-08-23,3.57,0,0.0
Polk,2020-08-23,1.57,0,0.0
Shawano,2020-08-23,1.86,0,0.0
Sheboygan,2020-08-23,12.86,0,0.0
Waushara,2020-08-23,1.0,0,0.0
Vilas,2020-08-23,2.43,0,0.0
Sauk,2020-08-23,11.14,0,0.0
Vernon,2020-08-23,1.43,0,0.0
Wood,2020-08-23,5.43,0,0.0
Winnebago,2020-08-23,12.14,0,0.0
Winnebago,2020-08-24,12.86,1,0.0
Wood,2020-08-24,5.57,0,0.0
Vernon,2020-08-24,1.14,0,0.0
Sauk,2020-08-24,10.71,0,0.0
Vilas,2020-08-24,1.86,0,0.0
Waushara,2020-08-24,1.0,0,0.0
Sheboygan,2020-08-24,12.86,0,0.0
Shawano,2020-08-24,2.29,0,0.0
Polk,2020-08-24,2.14,0,0.0
Pierce,2020-08-24,3.57,1,0.0
Price,2020-08-24,0.14,0,0.0
Racine,2020-08-24,22.43,1,0.0
Menominee,2020-08-24,0.29,0,0.0
Jefferson,2020-08-24,12.86,0,0.0
Fond du Lac,2020-08-24,24.57,0,0.0
Juneau,2020-08-24,3.29,0,0.0
La Crosse,2020-08-24,11.57,0,0.0
Lafayette,2020-08-24,1.43,0,0.0
Richland,2020-08-24,0.86,0,0.0
Chippewa,2020-08-24,3.43,0,0.0
Columbia,2020-08-24,6.0,0,0.0
Crawford,2020-08-24,1.0,0,0.0
St. Croix,2020-08-24,7.29,0,0.0
Washburn,2020-08-24,0.71,0,0.0
Walworth,2020-08-24,15.0,1,0.0
Trempealeau,2020-08-24,2.71,0,0.0
Manitowoc,2020-08-24,8.43,0,0.0
Marathon,2020-08-24,5.0,0,0.0
Monroe,2020-08-24,3.0,0,0.0
Milwaukee,2020-08-24,145.57,3,0.0
Portage,2020-08-24,7.29,1,0.0
Oconto,2020-08-24,9.57,0,0.0
Eau Claire,2020-08-24,9.29,0,0.0
Florence,2020-08-24,0.57,0,0.0
Forest,2020-08-24,0.71,0,0.0
Grant,2020-08-24,3.43,0,1.0
Kewaunee,2020-08-24,1.71,0,0.0
Clark,2020-08-24,4.29,0,0.0
Adams,2020-08-24,1.14,1,0.0
Rock,2020-08-24,13.0,0,0.0
Waukesha,2020-08-24,59.0,1,0.0
Ashland,2020-08-24,0.43,0,0.0
Washington,2020-08-24,27.57,0,0.0
Pepin,2020-08-24,0.14,0,0.0
Marquette,2020-08-24,0.14,0,0.0
Ozaukee,2020-08-24,9.57,0,0.0
Marinette,2020-08-24,8.14,0,0.0
Iowa,2020-08-24,1.43,0,0.0
Kenosha,2020-08-24,14.14,0,0.0
Barron,2020-08-24,4.0,0,0.0
Dane,2020-08-24,38.29,0,0.0
Bayfield,2020-08-24,0.57,0,0.0
Dodge,2020-08-24,12.86,0,0.0
Door,2020-08-24,1.0,0,0.0
Green,2020-08-24,5.0,0,0.0
Green Lake,2020-08-24,3.29,0,0.0
Lincoln,2020-08-24,0.43,0,0.0
Langlade,2020-08-24,0.43,0,0.0
Jackson,2020-08-24,1.86,0,0.0
Oneida,2020-08-24,2.86,0,0.0
Outagamie,2020-08-24,26.43,1,0.0
Rusk,2020-08-24,0.29,0,0.0
Iron,2020-08-24,2.86,0,0.0
Douglas,2020-08-24,1.86,0,0.0
Burnett,2020-08-24,0.57,0,0.0
Buffalo,2020-08-24,0.71,0,0.0
Brown,2020-08-24,66.14,0,0.0
Waupaca,2020-08-24,7.86,0,0.0
Dunn,2020-08-24,2.0,0,0.0
Calumet,2020-08-24,7.0,0,0.0
Taylor,2020-08-24,1.0,0,0.0
Sawyer,2020-08-24,4.71,0,0.0
Sawyer,2020-08-25,4.43,0,1.0
Taylor,2020-08-25,1.29,0,0.0
Calumet,2020-08-25,7.0,0,0.0
Dunn,2020-08-25,1.86,0,0.0
Waupaca,2020-08-25,9.0,0,0.0
Brown,2020-08-25,69.14,1,0.0
Burnett,2020-08-25,1.14,0,0.0
Douglas,2020-08-25,1.71,0,0.0
Iron,2020-08-25,3.14,0,0.0
Jackson,2020-08-25,1.29,0,0.0
Rusk,2020-08-25,0.29,0,0.0
Outagamie,2020-08-25,28.29,0,2.0
Oneida,2020-08-25,2.29,0,0.0
Langlade,2020-08-25,0.43,0,0.0
Lincoln,2020-08-25,0.43,0,0.0
Green Lake,2020-08-25,3.14,0,0.0
Green,2020-08-25,4.57,0,0.0
Door,2020-08-25,1.0,0,0.0
Dodge,2020-08-25,12.86,0,0.0
Bayfield,2020-08-25,0.57,0,0.0
Dane,2020-08-25,40.71,0,1.0
Barron,2020-08-25,3.29,0,0.0
Kenosha,2020-08-25,15.29,0,0.0
Iowa,2020-08-25,1.43,0,0.0
Marinette,2020-08-25,7.29,0,0.0
Ozaukee,2020-08-25,8.43,0,0.0
Marquette,2020-08-25,0.43,0,0.0
Pepin,2020-08-25,0.0,0,0.0
Washington,2020-08-25,28.57,1,1.0
Ashland,2020-08-25,0.43,0,0.0
Waukesha,2020-08-25,53.43,0,0.0
Rock,2020-08-25,14.29,0,1.0
Adams,2020-08-25,1.14,0,0.0
Clark,2020-08-25,4.57,0,0.0
Kewaunee,2020-08-25,1.14,0,0.0
Grant,2020-08-25,2.86,1,0.0
Forest,2020-08-25,0.57,0,0.0
Florence,2020-08-25,0.71,0,0.0
Eau Claire,2020-08-25,9.86,0,0.0
Oconto,2020-08-25,10.43,0,1.0
Portage,2020-08-25,7.86,0,0.0
Monroe,2020-08-25,2.71,0,0.0
Milwaukee,2020-08-25,146.29,2,5.0
Marathon,2020-08-25,5.14,0,0.0
Manitowoc,2020-08-25,8.0,0,0.0
Trempealeau,2020-08-25,3.29,0,0.0
Walworth,2020-08-25,14.14,0,0.0
Washburn,2020-08-25,1.0,0,0.0
St. Croix,2020-08-25,8.14,0,0.0
Buffalo,2020-08-25,1.0,0,0.0
Crawford,2020-08-25,0.86,0,0.0
Columbia,2020-08-25,5.86,0,0.0
Chippewa,2020-08-25,4.0,0,0.0
Richland,2020-08-25,1.29,0,0.0
Lafayette,2020-08-25,1.0,0,0.0
La Crosse,2020-08-25,12.71,0,0.0
Juneau,2020-08-25,3.86,0,0.0
Fond du Lac,2020-08-25,28.71,0,0.0
Jefferson,2020-08-25,13.57,0,0.0
Menominee,2020-08-25,0.29,0,0.0
Racine,2020-08-25,22.43,0,1.0
Price,2020-08-25,0.29,0,0.0
Polk,2020-08-25,2.43,0,0.0
Pierce,2020-08-25,3.43,0,0.0
Shawano,2020-08-25,2.43,0,0.0
Sheboygan,2020-08-25,12.29,0,1.0
Waushara,2020-08-25,1.43,0,0.0
Vilas,2020-08-25,1.43,0,0.0
Sauk,2020-08-25,9.71,0,0.0
Vernon,2020-08-25,1.29,0,0.0
Wood,2020-08-25,5.57,0,0.0
Winnebago,2020-08-25,13.29,0,0.0
Winnebago,2020-08-26,15.86,0,0.0
Wood,2020-08-26,5.29,0,0.0
Vernon,2020-08-26,1.57,0,0.0
Sauk,2020-08-26,11.14,0,0.0
Vilas,2020-08-26,1.43,0,0.0
Waushara,2020-08-26,2.0,1,0.0
Sheboygan,2020-08-26,13.43,0,0.0
Shawano,2020-08-26,3.0,0,0.0
Pierce,2020-08-26,3.57,0,0.0
Polk,2020-08-26,2.43,0,0.0
Racine,2020-08-26,25.14,3,0.0
Menominee,2020-08-26,0.0,0,0.0
Jefferson,2020-08-26,11.86,0,0.0
Fond du Lac,2020-08-26,27.14,0,0.0
Juneau,2020-08-26,3.71,0,0.0
La Crosse,2020-08-26,14.43,0,0.0
Lafayette,2020-08-26,1.0,0,0.0
Richland,2020-08-26,1.29,0,0.0
Columbia,2020-08-26,4.86,0,0.0
Crawford,2020-08-26,1.14,0,0.0
Buffalo,2020-08-26,1.0,0,0.0
St. Croix,2020-08-26,9.0,0,0.0
Washburn,2020-08-26,1.14,0,0.0
Walworth,2020-08-26,15.43,1,0.0
Trempealeau,2020-08-26,3.43,0,0.0
Manitowoc,2020-08-26,8.43,0,0.0
Marathon,2020-08-26,5.57,0,0.0
Milwaukee,2020-08-26,138.29,0,2.0
Monroe,2020-08-26,3.0,0,0.0
Portage,2020-08-26,9.14,0,1.0
Price,2020-08-26,0.29,0,0.0
Oconto,2020-08-26,11.43,0,0.0
Eau Claire,2020-08-26,11.57,0,0.0
Florence,2020-08-26,0.71,0,0.0
Forest,2020-08-26,0.57,0,0.0
Grant,2020-08-26,2.71,0,0.0
Kewaunee,2020-08-26,2.43,0,0.0
Green,2020-08-26,4.86,0,0.0
Kenosha,2020-08-26,12.57,1,0.0
Clark,2020-08-26,4.29,0,0.0
Chippewa,2020-08-26,5.0,0,0.0
Adams,2020-08-26,1.0,0,0.0
Ashland,2020-08-26,0.57,0,0.0
Rock,2020-08-26,15.43,0,0.0
Waukesha,2020-08-26,52.14,2,3.0
Washington,2020-08-26,26.0,2,1.0
Pepin,2020-08-26,0.0,0,0.0
Marquette,2020-08-26,0.57,0,0.0
Ozaukee,2020-08-26,8.86,0,0.0
Marinette,2020-08-26,7.43,0,0.0
Iowa,2020-08-26,1.29,0,0.0
Barron,2020-08-26,2.86,0,1.0
Dane,2020-08-26,49.43,0,0.0
Bayfield,2020-08-26,0.57,0,0.0
Dodge,2020-08-26,13.0,0,1.0
Door,2020-08-26,1.0,0,0.0
Green Lake,2020-08-26,3.0,0,0.0
Lincoln,2020-08-26,0.86,0,0.0
Langlade,2020-08-26,0.57,0,0.0
Oneida,2020-08-26,2.29,0,0.0
Outagamie,2020-08-26,31.0,0,1.0
Rusk,2020-08-26,0.29,0,0.0
Jackson,2020-08-26,1.57,0,0.0
Iron,2020-08-26,2.86,0,0.0
Burnett,2020-08-26,1.0,0,0.0
Douglas,2020-08-26,1.57,0,0.0
Brown,2020-08-26,72.57,0,0.0
Waupaca,2020-08-26,10.43,0,0.0
Dunn,2020-08-26,1.86,0,0.0
Calumet,2020-08-26,7.86,0,0.0
Taylor,2020-08-26,1.57,0,0.0
Sawyer,2020-08-26,3.71,0,0.0
Calumet,2020-08-27,7.86,0,0.0
Taylor,2020-08-27,2.0,0,0.0
Dunn,2020-08-27,2.57,0,0.0
Waupaca,2020-08-27,11.86,0,0.0
Brown,2020-08-27,74.0,0,0.0
Douglas,2020-08-27,1.29,0,0.0
Burnett,2020-08-27,0.71,1,0.0
Jackson,2020-08-27,1.43,0,0.0
Iron,2020-08-27,2.86,0,0.0
Rusk,2020-08-27,0.29,0,0.0
Outagamie,2020-08-27,35.0,0,0.0
Oneida,2020-08-27,2.29,0,0.0
Langlade,2020-08-27,0.57,0,0.0
Lincoln,2020-08-27,1.14,0,0.0
Green Lake,2020-08-27,2.86,0,0.0
Door,2020-08-27,0.71,0,0.0
Dodge,2020-08-27,14.86,0,1.0
Bayfield,2020-08-27,0.57,0,0.0
Dane,2020-08-27,48.43,1,0.0
Barron,2020-08-27,3.14,0,0.0
Iowa,2020-08-27,1.29,0,0.0
Marinette,2020-08-27,7.71,0,0.0
Ozaukee,2020-08-27,9.0,0,0.0
Marquette,2020-08-27,1.0,0,0.0
Pepin,2020-08-27,0.0,0,0.0
Washington,2020-08-27,23.29,0,0.0
Waukesha,2020-08-27,49.29,0,0.0
Rock,2020-08-27,15.71,0,0.0
Ashland,2020-08-27,0.57,0,0.0
Adams,2020-08-27,1.14,0,0.0
Chippewa,2020-08-27,5.57,0,0.0
Clark,2020-08-27,3.57,0,0.0
Kenosha,2020-08-27,13.14,0,0.0
Green,2020-08-27,4.0,0,0.0
Kewaunee,2020-08-27,2.29,0,0.0
Grant,2020-08-27,2.29,0,0.0
Forest,2020-08-27,0.86,0,0.0
Eau Claire,2020-08-27,10.86,0,0.0
Oconto,2020-08-27,10.43,0,0.0
Price,2020-08-27,0.29,0,0.0
Portage,2020-08-27,10.57,0,0.0
Monroe,2020-08-27,2.57,0,0.0
Milwaukee,2020-08-27,133.57,0,1.0
Marathon,2020-08-27,7.43,0,0.0
Manitowoc,2020-08-27,10.0,0,0.0
Trempealeau,2020-08-27,3.29,0,0.0
Walworth,2020-08-27,15.0,0,0.0
Washburn,2020-08-27,1.14,0,1.0
St. Croix,2020-08-27,9.0,0,0.0
Buffalo,2020-08-27,1.0,0,0.0
Florence,2020-08-27,0.71,0,0.0
Columbia,2020-08-27,4.86,0,0.0
Crawford,2020-08-27,1.0,0,0.0
Richland,2020-08-27,1.29,0,0.0
Lafayette,2020-08-27,0.71,0,0.0
La Crosse,2020-08-27,15.86,0,0.0
Juneau,2020-08-27,3.71,0,0.0
Fond du Lac,2020-08-27,27.57,0,0.0
Jefferson,2020-08-27,9.57,0,0.0
Menominee,2020-08-27,0.0,0,0.0
Racine,2020-08-27,24.14,0,0.0
Polk,2020-08-27,2.43,0,0.0
Pierce,2020-08-27,3.71,0,0.0
Shawano,2020-08-27,4.0,0,0.0
Sheboygan,2020-08-27,13.43,0,0.0
Waushara,2020-08-27,2.14,0,0.0
Vilas,2020-08-27,1.71,0,1.0
Sauk,2020-08-27,9.29,0,0.0
Sawyer,2020-08-27,3.57,0,0.0
Vernon,2020-08-27,1.14,0,0.0
Wood,2020-08-27,5.57,0,0.0
Winnebago,2020-08-27,18.29,0,0.0
Winnebago,2020-08-28,20.86,0,0.0
Wood,2020-08-28,6.14,0,0.0
Vernon,2020-08-28,1.29,0,0.0
Sawyer,2020-08-28,2.57,0,0.0
Sauk,2020-08-28,9.43,0,0.0
Vilas,2020-08-28,2.0,0,0.0
Waushara,2020-08-28,2.71,0,0.0
Sheboygan,2020-08-28,13.29,0,1.0
Shawano,2020-08-28,4.57,0,0.0
Pierce,2020-08-28,3.71,0,0.0
Polk,2020-08-28,2.43,0,0.0
Racine,2020-08-28,23.71,0,1.0
Menominee,2020-08-28,0.0,0,0.0
Jefferson,2020-08-28,11.0,0,0.0
Fond du Lac,2020-08-28,25.71,0,0.0
Juneau,2020-08-28,3.71,0,0.0
La Crosse,2020-08-28,16.86,0,0.0
Lafayette,2020-08-28,0.71,0,0.0
Richland,2020-08-28,1.29,0,0.0
Adams,2020-08-28,1.43,0,0.0
Calumet,2020-08-28,7.43,0,0.0
Crawford,2020-08-28,1.43,0,0.0
Columbia,2020-08-28,5.14,0,0.0
Florence,2020-08-28,0.86,0,0.0
Buffalo,2020-08-28,1.29,0,0.0
St. Croix,2020-08-28,8.57,0,0.0
Washburn,2020-08-28,1.14,0,0.0
Walworth,2020-08-28,14.57,0,0.0
Trempealeau,2020-08-28,3.0,0,0.0
Marathon,2020-08-28,8.0,0,0.0
Manitowoc,2020-08-28,9.29,1,0.0
Milwaukee,2020-08-28,120.14,4,3.0
Monroe,2020-08-28,2.57,0,0.0
Price,2020-08-28,0.29,0,0.0
Portage,2020-08-28,12.43,0,0.0
Oconto,2020-08-28,9.71,0,0.0
Eau Claire,2020-08-28,11.43,0,0.0
Forest,2020-08-28,1.86,0,0.0
Grant,2020-08-28,2.71,0,0.0
Kewaunee,2020-08-28,2.43,0,0.0
Green,2020-08-28,2.71,0,0.0
Kenosha,2020-08-28,11.57,0,0.0
Clark,2020-08-28,2.29,0,0.0
Chippewa,2020-08-28,7.14,0,0.0
Ashland,2020-08-28,0.57,0,0.0
Rock,2020-08-28,18.14,0,0.0
Waukesha,2020-08-28,47.29,1,3.0
Washington,2020-08-28,21.86,0,1.0
Pepin,2020-08-28,0.0,0,0.0
Marquette,2020-08-28,1.0,0,0.0
Ozaukee,2020-08-28,7.86,0,0.0
Marinette,2020-08-28,5.71,0,0.0
Iowa,2020-08-28,1.71,0,0.0
Barron,2020-08-28,2.86,0,0.0
Dane,2020-08-28,48.71,0,0.0
Bayfield,2020-08-28,0.57,0,0.0
Dodge,2020-08-28,16.14,0,0.0
Green Lake,2020-08-28,2.29,0,0.0
Door,2020-08-28,0.86,0,0.0
Lincoln,2020-08-28,1.14,0,0.0
Langlade,2020-08-28,1.0,0,0.0
Oneida,2020-08-28,2.57,0,1.0
Outagamie,2020-08-28,39.57,0,0.0
Rusk,2020-08-28,0.14,0,0.0
Iron,2020-08-28,2.14,0,0.0
Jackson,2020-08-28,1.43,0,0.0
Burnett,2020-08-28,1.14,0,0.0
Douglas,2020-08-28,1.57,0,0.0
Brown,2020-08-28,58.43,0,0.0
Waupaca,2020-08-28,12.0,0,0.0
Dunn,2020-08-28,3.14,0,0.0
Taylor,2020-08-28,2.57,0,0.0
Taylor,2020-08-29,3.0,0,0.0
Dunn,2020-08-29,3.29,0,0.0
Waupaca,2020-08-29,11.29,0,0.0
Brown,2020-08-29,57.86,0,0.0
Douglas,2020-08-29,1.43,0,0.0
Burnett,2020-08-29,1.14,0,0.0
Jackson,2020-08-29,0.86,0,0.0
Iron,2020-08-29,2.0,0,0.0
Rusk,2020-08-29,0.14,0,0.0
Outagamie,2020-08-29,44.0,1,0.0
Oneida,2020-08-29,2.43,0,0.0
Langlade,2020-08-29,1.0,0,0.0
Lincoln,2020-08-29,1.0,0,0.0
Door,2020-08-29,0.71,0,0.0
Green Lake,2020-08-29,2.14,0,0.0
Dodge,2020-08-29,17.0,0,0.0
Dane,2020-08-29,50.0,0,0.0
Barron,2020-08-29,2.29,0,0.0
Bayfield,2020-08-29,0.71,0,0.0
Iowa,2020-08-29,1.57,0,0.0
Marinette,2020-08-29,6.71,0,0.0
Ozaukee,2020-08-29,7.57,0,0.0
Pepin,2020-08-29,0.0,0,0.0
Washington,2020-08-29,23.14,0,0.0
Waukesha,2020-08-29,51.86,0,0.0
Rock,2020-08-29,16.86,0,0.0
Ashland,2020-08-29,0.43,0,0.0
Chippewa,2020-08-29,6.57,0,0.0
Clark,2020-08-29,1.86,0,0.0
Kenosha,2020-08-29,14.14,1,0.0
Green,2020-08-29,2.86,0,0.0
Kewaunee,2020-08-29,2.71,0,0.0
Grant,2020-08-29,2.71,0,0.0
Forest,2020-08-29,1.86,0,0.0
Eau Claire,2020-08-29,10.71,0,0.0
Oconto,2020-08-29,9.71,0,0.0
Portage,2020-08-29,13.29,0,0.0
Price,2020-08-29,0.29,0,0.0
Monroe,2020-08-29,1.86,0,0.0
Milwaukee,2020-08-29,126.29,0,1.0
Manitowoc,2020-08-29,9.0,0,0.0
Marathon,2020-08-29,7.0,0,0.0
Trempealeau,2020-08-29,2.86,0,0.0
Walworth,2020-08-29,15.43,0,0.0
Washburn,2020-08-29,1.43,0,0.0
St. Croix,2020-08-29,7.0,0,0.0
Buffalo,2020-08-29,1.86,0,0.0
Florence,2020-08-29,0.86,0,0.0
Columbia,2020-08-29,4.57,0,0.0
Crawford,2020-08-29,1.29,0,0.0
Calumet,2020-08-29,8.0,0,0.0
Adams,2020-08-29,1.57,0,0.0
Richland,2020-08-29,1.57,0,0.0
Lafayette,2020-08-29,0.57,0,0.0
La Crosse,2020-08-29,18.43,0,0.0
Juneau,2020-08-29,3.86,0,0.0
Fond du Lac,2020-08-29,26.43,0,0.0
Jefferson,2020-08-29,11.43,0,0.0
Menominee,2020-08-29,0.14,0,0.0
Marquette,2020-08-29,1.0,0,0.0
Racine,2020-08-29,22.57,0,0.0
Polk,2020-08-29,2.14,0,0.0
Pierce,2020-08-29,3.57,0,0.0
Shawano,2020-08-29,5.14,0,0.0
Sheboygan,2020-08-29,14.14,1,0.0
Waushara,2020-08-29,3.0,0,0.0
Vilas,2020-08-29,2.14,0,0.0
Sauk,2020-08-29,8.14,0,0.0
Sawyer,2020-08-29,2.43,0,0.0
Vernon,2020-08-29,1.43,0,0.0
Wood,2020-08-29,6.0,0,0.0
Winnebago,2020-08-29,22.43,0,0.0
Winnebago,2020-08-30,23.29,0,0.0
Wood,2020-08-30,6.14,0,0.0
